customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,policy,cost
24053,8,1,4,11:56,FL,32320,2,1,1,e,2,63,59,1,1,2,3,657
24055,9,1,3,16:55,WA,39394,1,1,11,e,3,47,47,0,1,13,3,600
24057,5,1,3,13:53,WI,37369,1,0,10,e,NA,58,58,0,4,4,2,567
266721,9,1,3,18:40,MO,40624,1,0,8,f,NA,34,34,0,3,1,3,655
162807,11,1,4,10:29,PA,40666,1,1,3,d,3,22,22,0,3,5,2,696
266723,6,1,0,15:49,NY,34315,2,1,5,f,1,75,70,1,4,15,1,661
162801,7,1,2,10:45,OK,38224,1,0,13,f,NA,24,24,0,1,1,1,586
266725,10,1,0,17:17,FL,38446,2,0,5,d,2,65,62,1,1,2,3,652
266715,5,1,1,8:41,FL,42040,1,1,4,f,1,46,46,0,2,7,3,618
162767,5,1,1,16:24,IN,36772,1,0,10,f,3,28,28,0,1,0,1,565
162765,5,1,4,15:53,PA,33916,2,1,8,f,NA,54,30,1,1,1,3,675
266719,8,1,1,9:31,FL,36430,1,1,2,e,3,75,75,0,1,15,2,639
162763,7,1,2,12:41,NY,32410,1,1,10,g,3,43,43,0,3,8,1,663
162761,9,1,0,11:09,PA,36292,1,0,5,e,NA,33,33,0,2,5,3,625
266707,6,1,3,11:53,FL,33640,2,1,3,h,2,37,36,1,4,2,3,690
24011,3,1,3,12:31,NY,38089,1,0,4,d,3,26,26,0,4,8,1,626
162757,6,1,0,11:20,PA,45268,1,0,1,f,4,69,69,0,3,3,3,645
24015,5,1,2,16:06,FL,43519,1,1,8,d,3,25,25,0,1,1,2,701
266709,5,1,2,7:19,FL,30733,1,1,6,g,2,68,68,0,4,6,3,616
266699,6,1,4,9:42,PA,32695,1,0,13,e,NA,23,23,0,1,3,2,606
162781,9,1,5,10:59,NY,37426,1,1,1,g,2,60,58,1,3,15,1,673
266697,7,1,0,14:38,NY,36961,1,1,10,e,2,75,75,0,4,7,1,639
266703,7,1,1,10:55,FL,35641,1,0,17,d,1,75,75,0,2,6,3,627
24021,7,1,3,11:19,FL,39256,1,1,2,d,1,75,75,0,1,8,2,594
162775,5,1,3,15:34,NY,42688,2,1,9,h,2,36,33,1,1,5,1,650
266689,5,1,4,10:36,KS,35389,1,1,11,d,NA,39,39,0,4,3,2,679
162771,7,1,0,15:26,IN,31333,1,0,8,f,4,34,34,0,2,1,3,683
24031,8,1,1,16:28,TN,31222,1,0,4,e,NA,63,63,0,3,4,3,624
266695,6,1,2,9:46,FL,45112,1,0,6,g,1,74,74,0,4,9,3,583
266693,6,1,1,16:41,OH,41845,2,1,7,g,3,75,71,1,3,5,3,582
266685,9,1,3,19:27,MD,40561,2,1,1,e,3,51,24,1,3,1,3,725
162729,10,1,4,16:15,RI,47128,1,0,15,e,NA,53,53,0,3,10,1,591
23973,4,1,4,8:22,OH,37864,1,1,22,c,NA,63,63,0,1,3,1,559
266687,8,1,3,14:18,AL,31366,1,0,9,d,3,19,19,0,1,0,3,714
162731,5,1,4,15:47,MO,33745,1,1,6,e,2,75,75,0,4,6,3,601
266681,4,1,4,9:25,NY,36997,1,0,1,g,3,54,54,0,3,4,1,721
266683,3,1,0,10:48,NY,43147,1,1,3,e,2,41,41,0,3,5,1,657
23971,9,1,3,9:21,PA,31576,1,1,2,h,NA,35,35,0,1,2,3,689
162723,7,1,4,11:46,GA,44971,1,1,7,e,NA,58,58,0,1,1,4,714
23983,8,1,3,13:43,NY,37396,1,1,3,h,2,33,33,0,2,15,1,661
23977,3,1,1,15:05,OH,32230,2,1,1,g,NA,72,71,1,4,12,4,606
266675,5,1,4,13:40,NY,33742,1,0,2,d,1,75,75,0,3,6,1,719
23989,11,1,0,14:02,OK,41788,1,1,12,e,3,57,57,0,3,3,3,608
266669,6,1,2,8:08,FL,32638,1,1,12,g,4,74,73,1,3,13,3,647
266671,6,1,4,10:48,PA,43732,1,0,11,d,NA,26,26,0,4,3,3,611
23985,3,1,2,10:55,MD,31942,1,0,9,e,2,31,31,0,3,4,2,683
162751,5,1,4,11:29,AL,34747,1,1,2,e,2,59,59,0,3,15,4,571
23987,6,1,3,10:24,NY,32536,1,1,2,f,2,49,49,0,3,12,1,686
162737,10,1,5,16:48,NY,40495,2,0,5,e,3,36,34,0,3,11,1,703
266661,9,1,3,9:49,FL,31450,2,1,3,f,2,66,59,1,3,15,3,648
23999,9,1,0,18:06,OR,43510,2,0,6,e,NA,38,34,1,2,9,2,605
266663,9,1,3,15:36,NY,40858,1,0,11,e,3,19,19,0,2,3,1,697
23993,8,1,1,14:16,MD,43507,1,1,11,e,4,36,36,0,1,6,3,675
266657,5,1,3,15:32,PA,38113,1,0,2,d,NA,54,54,0,1,0,2,651
23943,6,1,2,12:05,CO,35743,1,1,25,b,2,66,66,0,3,5,1,550
23941,8,1,4,16:28,NY,32434,1,1,15,e,3,54,54,0,3,1,1,735
266651,9,1,3,13:39,NY,43834,2,1,1,g,2,57,52,1,4,2,1,674
162701,8,1,2,16:31,NY,38167,1,1,10,f,1,54,54,0,1,11,1,608
266647,7,1,0,9:23,NY,42751,1,0,1,e,1,46,46,0,3,6,1,599
162691,9,1,4,17:19,OR,38311,3,1,11,f,4,52,20,1,4,15,3,648
266645,9,1,4,10:51,MD,31390,2,1,6,e,1,67,58,1,1,7,3,643
266639,4,1,0,15:21,WV,35110,2,1,23,d,4,61,53,1,1,11,1,565
23957,7,1,4,20:18,WA,31696,1,0,14,g,3,48,48,0,3,7,2,627
23955,8,1,0,14:01,NY,43501,1,0,8,g,2,67,67,0,3,15,1,690
162717,4,1,1,11:59,PA,33736,1,1,26,b,3,54,54,0,3,11,1,564
23953,8,1,4,11:11,ME,32821,1,1,10,f,3,59,59,0,3,3,2,550
23967,10,1,0,18:44,OH,32194,1,1,20,d,NA,44,44,0,1,7,1,542
266631,7,1,0,9:09,PA,43444,2,1,5,g,NA,35,32,1,3,4,2,627
23965,8,1,0,10:35,PA,36088,2,1,9,f,1,75,75,1,3,6,2,576
266629,6,1,0,8:58,PA,35368,1,0,2,e,3,20,20,0,3,4,2,687
23963,3,1,3,13:25,NH,36442,1,1,7,f,2,47,47,0,3,6,3,582
162709,6,1,2,18:24,FL,34345,1,1,2,d,3,33,33,0,1,1,2,654
266625,5,1,4,15:35,CO,38080,1,0,18,e,NA,20,20,0,1,2,1,635
266337,8,1,4,8:36,KY,33526,1,0,7,e,NA,25,25,0,3,11,4,704
23673,10,1,1,15:59,OR,43456,2,1,4,e,3,57,57,1,2,10,2,609
162419,8,1,0,15:31,FL,35161,1,0,9,f,3,25,25,0,3,8,3,665
23679,5,1,1,15:30,CO,32710,1,0,15,g,3,39,39,0,4,5,1,572
266341,5,1,2,10:00,FL,33091,1,1,14,i,1,75,75,0,4,7,3,602
23677,9,1,0,10:31,WV,43459,1,1,16,d,NA,21,21,0,1,4,1,618
266347,3,1,0,12:57,GA,42643,1,1,12,i,NA,40,40,0,1,4,3,704
162431,8,1,0,9:41,NY,42349,1,0,17,g,2,71,71,0,1,10,1,668
23667,8,1,4,13:31,IN,32458,1,1,3,f,1,58,58,0,3,15,2,595
162429,4,1,2,13:05,IN,32857,1,1,1,f,1,22,22,0,3,0,3,635
23665,7,1,1,15:24,AL,43105,1,1,2,e,2,75,75,0,1,3,3,624
266351,6,1,1,15:09,CT,32854,2,1,3,g,3,70,68,1,4,1,1,622
23671,6,1,4,12:03,IA,39508,1,0,6,d,NA,31,31,0,1,0,3,646
266355,8,1,3,16:15,FL,37513,1,1,2,g,1,59,59,0,3,10,3,646
266353,8,1,0,17:59,OH,33844,1,0,12,f,NA,61,61,0,1,2,1,605
23663,9,1,0,11:43,MO,42736,1,0,8,e,3,20,20,0,2,2,1,570
162401,5,1,2,13:17,FL,36163,1,0,1,e,3,24,24,0,2,9,3,681
266357,6,1,4,8:51,PA,30319,2,0,12,d,2,44,39,1,1,6,2,594
162415,6,1,2,13:37,ID,38704,1,1,11,f,1,75,75,0,3,15,2,598
266363,6,1,1,15:23,NY,32434,1,1,12,f,2,74,74,0,3,8,1,650
266361,4,1,1,16:56,NY,32413,1,0,3,g,3,21,21,0,3,3,1,734
23653,8,1,0,12:50,NY,42562,2,1,5,g,1,64,63,1,4,13,1,620
266365,4,1,1,13:45,WV,40174,1,1,1,g,NA,23,23,0,3,4,3,530
266305,6,1,2,9:47,PA,30334,1,1,7,g,NA,26,26,0,1,0,3,629
162389,7,1,3,16:18,PA,41011,1,0,8,f,NA,26,26,0,1,6,3,641
266307,4,1,3,17:22,NM,34111,1,1,2,c,4,42,42,0,2,8,3,669
162391,9,1,4,13:20,KY,32899,1,0,2,d,NA,29,29,0,4,1,3,668
266311,6,1,0,15:36,MD,31546,1,1,4,e,1,53,53,0,2,11,2,642
162397,5,1,4,9:39,FL,37108,1,1,4,e,1,75,75,0,4,7,3,597
23633,6,1,1,8:39,IA,33112,1,0,12,f,NA,20,20,0,3,5,3,633
162399,6,1,1,11:05,MD,44722,1,1,2,f,1,38,38,0,2,15,3,629
266317,4,1,4,15:38,DE,31177,1,0,4,e,3,19,19,0,1,1,2,701
23637,7,1,4,11:09,MO,42781,3,1,12,f,NA,43,16,1,4,15,3,642
162395,4,1,5,11:57,PA,38413,2,1,4,f,4,40,39,1,4,6,3,599
23639,5,1,0,8:43,DC,34567,1,0,2,e,3,23,23,0,3,1,3,716
266321,7,1,3,12:29,AL,43105,1,0,11,d,2,36,36,0,3,7,2,589
162375,5,1,2,12:20,PA,41962,1,0,15,e,NA,56,56,0,2,8,3,634
23627,5,1,2,17:06,IA,33256,1,1,10,e,NA,42,42,0,2,1,2,601
266323,7,1,1,13:10,PA,38434,1,1,12,f,NA,56,56,0,1,1,1,578
162371,7,1,2,12:05,FL,35050,1,1,15,d,1,73,73,0,3,4,3,595
23617,7,1,4,13:44,PA,43444,1,1,10,g,4,36,36,0,2,10,2,609
266331,3,1,2,13:08,OH,30916,1,0,19,d,NA,75,75,0,2,3,1,604
23621,6,1,2,13:40,CT,31297,1,0,5,d,2,31,31,0,3,3,1,652
162379,7,1,4,19:44,OR,30700,1,0,7,f,2,46,46,0,3,5,3,587
162355,6,1,2,15:18,PA,30961,1,1,16,f,NA,69,69,0,1,1,1,551
266275,7,1,4,9:40,AL,33088,1,0,29,c,NA,55,55,0,4,15,1,532
162359,8,1,0,9:12,DE,38176,1,0,25,d,3,22,22,0,1,2,2,644
23611,9,1,4,15:23,FL,31465,2,1,8,g,2,47,44,1,3,15,2,602
162357,6,1,4,10:15,NY,32455,1,0,11,d,4,26,26,0,3,8,1,721
23609,8,1,0,13:09,NY,37246,1,1,1,d,1,54,54,0,1,1,1,653
266287,9,1,0,15:38,WA,38509,1,1,14,g,2,75,75,0,3,2,1,623
162361,7,1,1,17:51,WA,31201,1,1,9,e,4,58,58,0,1,15,1,615
23605,9,1,1,13:40,AL,43441,2,0,3,f,NA,62,62,1,2,15,2,627
162365,3,1,4,16:49,AL,39952,1,0,1,f,NA,37,37,0,4,2,3,701
23599,4,1,0,16:05,MD,30892,1,0,1,d,4,29,29,0,3,4,2,673
266295,8,1,4,14:35,IN,34939,1,0,10,d,4,34,34,0,1,2,3,642
162337,7,1,3,18:00,OR,44185,1,1,13,e,NA,73,73,0,1,1,1,605
23597,7,1,4,10:40,TN,37978,1,0,8,d,3,75,75,0,1,9,2,639
266293,4,1,2,13:28,RI,31288,1,1,9,f,3,41,41,0,3,12,3,611
23593,6,1,4,14:27,IN,34804,1,0,22,d,3,22,22,0,3,5,1,608
162347,8,1,2,10:41,TN,33532,1,0,6,e,4,22,22,0,3,7,2,661
266301,5,1,0,13:17,CT,44881,1,0,20,d,4,37,37,0,1,2,1,569
162351,7,1,4,14:22,FL,32827,1,0,2,g,2,28,28,0,3,9,2,644
162349,3,1,0,13:02,PA,30631,1,1,1,g,NA,28,28,0,2,2,3,661
266297,9,1,0,14:10,OH,42910,1,0,12,f,3,52,52,0,1,2,1,590
162321,4,1,2,12:02,NY,43135,2,1,4,g,3,57,55,1,3,2,1,600
23581,10,1,1,16:53,CO,40573,1,0,18,f,NA,26,26,0,1,1,3,691
23583,9,1,3,11:13,NY,34969,1,1,4,g,2,53,53,0,4,9,1,717
162325,4,1,0,20:14,IN,35194,2,1,9,g,1,37,16,1,3,3,3,576
266253,3,1,0,16:55,OK,31978,1,1,16,e,1,75,75,0,3,2,2,613
266255,5,1,0,17:21,MD,36862,2,1,9,f,1,61,55,1,3,15,2,591
162331,6,1,4,10:03,CT,34225,1,0,6,e,NA,36,36,1,1,6,1,671
266251,7,1,0,14:46,MD,40546,1,0,3,e,4,31,31,0,1,1,4,716
162309,9,1,3,12:54,OH,45070,2,0,13,f,NA,63,37,1,1,2,1,588
23563,7,1,4,14:47,OH,43435,1,1,9,g,NA,47,47,0,3,5,2,592
23559,9,1,0,16:59,MD,42823,1,0,8,g,4,72,72,0,3,1,1,677
162317,5,1,4,13:29,NY,44749,2,0,10,f,3,63,26,1,3,4,1,666
266475,7,1,3,16:41,WI,39943,1,1,9,f,4,32,32,0,3,1,2,560
162557,5,1,4,14:17,TN,39589,1,1,6,e,1,75,75,0,3,13,3,626
162555,7,1,0,12:45,PA,37651,1,1,6,d,NA,26,26,0,3,8,2,631
266479,8,1,1,16:24,UT,34543,1,1,2,d,2,70,70,0,2,8,2,595
162553,3,1,3,14:33,PA,36028,2,1,1,f,1,75,75,1,3,1,2,624
23803,4,1,1,13:28,NY,43360,1,1,1,f,1,45,41,1,3,9,1,600
162549,7,1,2,10:15,RI,40690,1,1,26,d,4,75,75,0,2,1,1,604
23801,6,1,3,16:49,OH,38086,1,1,9,d,4,65,65,0,3,10,2,615
266465,8,1,0,10:45,MO,42061,1,1,8,e,4,28,28,0,2,12,3,556
266471,8,1,0,13:14,NY,40420,1,1,12,g,3,45,45,0,4,10,1,618
266495,6,1,0,17:19,UT,33700,1,0,16,f,NA,28,27,1,3,5,1,581
23781,11,1,2,16:26,OH,37873,1,0,0,f,NA,24,24,0,4,6,3,655
162535,4,1,0,15:24,CO,39307,1,1,11,d,4,33,33,0,3,15,3,608
266487,6,1,1,13:57,WV,37666,1,1,11,d,NA,49,49,0,1,8,3,662
23791,10,1,0,10:39,ME,32821,1,0,15,e,3,21,21,0,1,2,1,619
266485,7,1,0,10:00,PA,39466,1,1,4,d,3,73,73,0,1,15,2,627
162525,3,1,3,18:32,ID,39067,2,0,9,f,1,75,73,1,2,1,2,626
162527,6,1,2,13:34,WV,43276,1,1,5,d,NA,23,23,0,2,4,1,624
23763,6,1,4,15:37,WI,35014,1,1,6,e,3,58,58,0,3,7,2,572
23765,6,1,2,15:44,OH,30916,1,1,18,e,NA,41,41,0,3,2,1,548
266445,10,1,3,16:16,PA,33949,1,0,5,d,NA,25,25,0,3,6,2,652
162517,5,1,0,12:40,IN,31282,1,1,7,d,1,40,40,0,3,5,3,615
23769,7,1,4,9:33,MO,38062,1,0,4,d,NA,25,25,0,3,2,3,609
162519,9,1,4,12:12,PA,42388,1,0,7,d,NA,25,25,0,1,4,3,687
266437,5,1,4,16:06,IN,38494,1,0,2,f,1,29,29,0,3,5,2,613
162509,7,1,3,17:51,OR,37135,1,0,31,c,3,18,18,0,3,2,1,671
23745,6,1,1,16:24,FL,30337,1,1,1,g,1,66,66,0,1,2,3,589
162511,9,1,3,16:27,PA,30790,1,1,5,e,NA,72,72,0,4,11,3,636
266461,5,1,1,10:07,NY,37537,1,1,14,h,1,75,75,0,3,4,1,658
162505,10,1,0,15:13,NY,41368,1,0,1,f,3,26,26,0,1,1,1,697
162507,10,1,3,16:03,NY,32770,1,1,7,e,2,38,38,0,1,6,1,674
266449,5,1,0,18:29,WY,38218,1,0,20,e,NA,22,22,0,1,6,1,636
266451,7,1,1,9:41,NY,39604,2,1,2,e,2,58,58,1,1,5,1,657
162499,6,1,2,17:02,AR,35185,1,0,9,e,NA,30,30,0,1,1,3,658
162491,7,1,1,14:06,NH,37012,1,0,19,d,4,26,26,0,1,4,3,616
23735,7,1,2,14:57,NY,34693,1,1,20,d,1,63,63,0,3,15,1,646
162489,9,1,3,14:24,ID,37126,1,0,21,e,3,18,18,0,3,2,1,608
23733,10,1,4,13:15,AR,35842,1,0,1,e,NA,62,62,0,1,8,4,637
162495,8,1,1,17:32,OR,30412,2,0,11,e,3,39,30,0,2,5,2,604
162493,10,1,0,16:27,OR,31558,1,1,14,h,4,38,38,0,1,1,3,656
23729,7,1,1,12:16,AL,36019,2,1,6,d,4,69,69,1,1,11,3,626
266409,10,1,1,10:03,FL,31882,1,0,15,e,3,65,60,0,1,11,1,600
23743,5,1,4,10:20,PA,37951,1,1,10,g,NA,46,46,0,1,1,3,646
266401,7,1,1,12:32,NY,41146,1,0,2,f,2,51,51,0,2,1,1,730
162473,5,1,4,14:32,PA,37765,1,0,4,e,NA,36,36,0,2,15,2,678
23717,9,1,4,12:43,ME,37840,1,1,9,e,3,47,47,0,3,3,3,553
162479,3,1,3,15:21,CT,33622,1,0,2,e,3,27,27,0,3,2,1,644
23713,8,1,1,12:39,AL,42895,1,0,1,d,4,58,58,0,3,1,3,628
266423,4,1,0,16:19,KS,47224,1,1,10,h,NA,52,52,0,3,15,3,617
23727,6,1,3,11:46,UT,40567,1,0,1,e,4,23,23,0,3,5,2,636
162465,6,1,3,8:03,FL,37483,1,1,7,e,1,75,75,0,3,15,2,651
162469,8,1,4,10:27,IA,37219,1,0,11,e,NA,23,23,0,2,3,3,619
162457,6,1,0,10:28,FL,41002,1,0,3,e,1,61,61,0,3,0,3,651
23699,11,1,3,14:37,FL,40864,1,1,3,e,1,75,75,0,3,6,3,645
23709,7,1,1,17:23,MO,40153,1,1,2,f,NA,38,36,0,3,13,3,649
23711,9,1,1,13:35,FL,33484,2,1,10,h,2,21,19,1,2,4,3,710
266375,6,1,1,18:44,WA,34555,2,0,8,e,NA,75,68,1,2,8,2,617
266369,8,1,4,16:19,AR,38713,1,1,7,g,NA,36,36,0,2,0,3,680
162455,5,1,3,9:37,FL,34153,2,1,1,e,1,75,75,1,3,1,3,595
23707,3,1,2,14:38,NY,43462,1,0,11,e,4,21,21,0,3,0,1,651
162441,7,1,3,15:38,IN,30313,1,0,16,c,3,19,19,0,1,3,1,631
266399,11,1,2,13:22,NY,33586,1,1,11,f,4,66,66,0,3,2,1,635
266389,8,1,0,12:14,IA,39010,1,1,9,g,NA,62,55,1,1,4,4,589
162433,6,1,0,16:33,MD,31066,2,1,8,e,1,71,71,1,4,0,2,620
23693,10,1,0,18:07,NE,38392,1,0,12,f,NA,48,48,0,3,2,1,573
162435,8,1,0,15:13,OH,33595,2,1,3,e,4,35,33,0,3,1,2,622
266385,5,1,4,17:15,MD,31546,1,0,8,h,3,24,24,0,1,3,2,702
162439,7,1,2,13:02,WI,43612,1,0,2,f,4,23,23,0,4,1,2,590
162115,9,1,2,13:35,NV,30586,1,1,10,e,NA,41,41,0,1,4,1,679
24399,7,1,1,16:41,AL,36409,1,0,4,e,NA,26,26,0,4,1,3,680
162113,11,1,2,11:38,NV,30877,1,0,11,e,NA,22,22,0,3,15,1,671
24395,12,1,0,16:37,WI,30976,1,0,7,f,NA,23,23,0,4,5,2,661
267091,7,1,2,12:28,NV,32470,1,0,8,g,NA,63,63,1,3,1,3,674
24393,7,1,2,19:19,UT,43603,1,1,4,f,4,25,25,0,3,7,2,598
267089,9,1,0,10:33,AL,38752,1,0,2,f,NA,20,20,0,2,5,3,711
24391,4,1,4,11:51,AL,34114,2,1,4,f,3,31,30,1,1,5,3,615
267103,10,1,1,16:08,KY,32035,1,1,8,f,3,75,75,0,4,15,2,700
24389,5,1,1,10:46,TN,30844,2,1,3,g,3,46,16,1,4,8,3,599
267101,7,1,3,15:27,NY,31648,1,0,1,e,2,50,50,0,3,12,1,630
267099,6,1,2,9:50,MO,30355,1,1,5,e,4,26,26,0,3,4,3,608
267079,4,1,4,10:11,FL,36346,1,1,15,f,3,63,63,0,1,6,1,650
24415,10,1,1,14:47,MS,37057,1,0,13,e,3,40,38,1,1,4,1,610
267075,9,1,0,8:52,FL,33640,2,1,1,f,4,71,68,1,2,15,3,654
162135,8,1,3,7:59,FL,41539,1,1,4,g,3,43,43,0,4,3,3,708
162133,8,1,3,16:51,FL,31180,1,0,10,d,1,32,32,0,1,4,3,633
267087,8,1,0,15:24,FL,36121,1,1,3,g,1,75,75,0,3,10,3,608
162139,8,1,0,16:08,FL,31513,1,1,3,f,3,75,63,1,1,15,2,614
24407,10,1,2,18:31,FL,30400,2,0,1,f,2,49,42,1,4,15,3,638
162143,9,1,1,10:53,IN,34039,1,1,12,d,1,59,59,0,2,5,2,562
24403,6,1,2,12:38,FL,42157,1,0,11,d,4,29,29,0,4,10,3,673
24401,7,1,1,15:10,OR,37162,1,0,9,d,4,72,72,0,3,1,1,616
162145,9,1,4,8:55,FL,30610,2,1,6,e,1,57,56,1,3,2,3,603
24429,4,1,1,8:43,MD,43609,1,1,12,e,4,65,65,0,2,7,3,665
267125,7,1,3,14:58,NY,33670,2,0,11,g,1,65,62,1,4,15,1,700
24431,5,1,0,11:36,WI,43612,1,1,1,h,4,29,29,0,4,1,3,639
267127,8,1,3,9:39,AR,37015,1,0,7,f,NA,72,72,0,2,2,1,619
162149,6,1,2,18:03,UT,34543,1,0,13,e,NA,22,22,0,3,7,2,641
162151,4,1,0,10:34,NY,42814,2,1,4,d,2,51,28,1,3,8,1,641
162153,9,1,0,13:53,OH,34465,1,1,9,e,2,66,66,0,3,0,3,604
162155,9,1,3,14:12,FL,38629,1,1,1,f,2,41,41,0,2,6,3,620
267135,6,1,0,12:30,NY,42976,1,1,5,e,1,30,30,0,3,2,1,678
162157,7,1,2,10:53,OH,35719,1,1,1,e,2,75,75,0,3,15,3,658
24419,8,1,4,16:21,NV,40090,1,0,7,f,NA,25,25,0,3,1,4,716
267109,10,1,0,11:16,NY,39391,1,1,1,g,3,45,45,0,4,3,1,685
24445,8,1,4,13:35,FL,41062,1,0,2,e,1,30,30,0,1,6,4,608
267107,10,1,2,15:13,OH,37963,1,1,6,f,4,27,27,0,3,2,3,599
24443,5,1,3,9:31,NY,43618,2,1,3,g,1,67,65,1,4,15,1,574
24437,9,1,2,11:29,NY,35593,3,0,3,g,2,59,18,1,3,2,1,696
267119,8,1,4,15:42,PA,32962,1,0,7,e,NA,22,22,0,3,1,3,653
24439,5,1,2,14:15,PA,43615,1,0,9,e,3,39,39,0,3,15,3,633
267113,11,1,4,16:17,FL,38920,2,1,1,g,2,70,66,1,4,2,2,628
162173,4,1,1,11:45,FL,32638,2,1,2,f,1,64,58,1,4,3,3,596
267115,9,1,0,12:43,CO,33160,1,1,6,f,NA,25,25,0,3,8,3,625
162175,6,1,1,10:28,OH,36367,1,1,17,e,NA,57,57,0,3,4,1,538
24435,5,1,1,17:02,PA,37879,1,0,1,d,NA,44,44,0,1,3,2,718
24331,5,1,1,8:56,RI,42616,1,0,6,e,4,46,46,0,1,15,3,649
267027,6,1,3,15:04,WA,46486,1,0,2,f,NA,23,23,0,4,3,3,693
162053,7,1,2,9:55,PA,43018,1,1,1,e,2,66,66,0,4,10,2,619
267031,6,1,3,14:52,NY,30517,1,0,1,d,3,21,21,0,1,3,1,699
267035,5,1,4,14:39,IN,36652,1,1,10,d,3,49,36,1,1,1,1,581
24321,4,1,4,9:50,FL,35875,1,1,12,e,1,57,57,0,3,15,3,608
24327,9,1,4,16:10,UT,32056,1,0,12,d,NA,21,21,0,1,0,1,604
267037,6,1,0,17:05,UT,30595,1,1,14,g,NA,27,27,0,1,4,3,648
162071,9,1,2,13:10,FL,39793,1,0,2,e,2,26,26,0,4,6,2,640
24347,7,1,2,17:19,FL,30400,1,1,9,i,1,33,33,0,1,3,3,666
162069,6,1,1,9:40,TN,39556,1,0,1,d,4,22,22,0,2,8,3,661
24345,8,1,0,10:12,PA,33181,1,1,7,e,NA,28,28,0,1,2,2,700
24351,5,1,0,13:14,FL,43354,1,0,12,f,2,40,40,0,2,4,1,597
24349,7,1,0,13:35,OR,42490,1,1,16,e,4,49,49,0,2,15,2,583
162079,6,1,1,14:44,IN,31600,1,1,75,a,2,42,42,0,3,2,3,598
162077,10,1,0,9:14,NY,35731,1,0,8,e,2,68,68,0,3,9,1,590
24337,5,1,0,13:57,PA,30745,1,1,2,f,3,58,58,0,3,15,2,583
162085,9,1,1,15:55,PA,40945,2,1,10,e,1,75,75,1,3,9,2,615
24361,8,1,0,14:18,WA,42532,1,0,3,e,4,29,29,0,3,2,3,673
162087,5,1,2,14:48,TN,45565,1,0,7,e,NA,30,30,0,2,7,1,561
24363,6,1,4,15:29,OH,31927,1,1,13,g,NA,32,32,0,1,4,3,660
162081,6,1,0,16:07,NY,34057,1,1,3,g,1,44,44,0,3,4,1,608
162083,6,1,4,8:13,FL,35128,1,0,4,e,2,26,26,0,1,2,3,624
162093,8,1,0,9:11,NE,35446,1,1,12,e,3,55,55,0,3,9,3,571
24353,5,1,3,13:49,IN,37687,1,1,5,e,3,50,50,0,3,2,3,627
267065,6,1,0,16:49,IN,31231,1,1,13,f,4,43,43,0,NA,NA,1,597
162095,8,1,3,15:32,IN,36046,1,0,14,e,2,23,23,0,1,1,3,597
267067,4,1,1,12:38,FL,37657,1,1,4,d,1,48,48,0,3,15,2,643
162089,5,1,2,9:06,NY,32308,1,1,1,d,1,57,57,0,2,10,1,628
267071,8,1,1,10:41,AR,43333,1,1,9,e,3,40,40,0,3,2,3,641
267043,9,1,0,10:16,CT,31873,1,1,3,e,1,21,21,0,4,4,1,659
267045,11,1,2,14:26,AL,32911,2,1,13,f,4,67,66,1,1,2,1,530
162097,3,1,4,13:19,NY,41494,1,0,19,d,2,63,63,0,2,8,1,627
24381,3,1,1,12:50,NY,36469,1,1,10,e,3,47,47,0,3,15,1,618
162099,6,1,0,12:46,AR,43051,1,0,16,c,NA,24,24,0,1,0,1,591
267049,10,1,4,11:12,NY,35524,2,1,5,f,1,43,40,1,3,4,1,703
24369,9,1,1,16:26,CT,34735,1,1,1,e,NA,59,59,0,4,1,1,645
267051,6,1,4,17:07,PA,31627,1,1,1,e,NA,43,39,1,1,1,3,681
267053,7,1,4,10:56,NY,49573,1,0,8,e,3,21,21,0,1,1,1,679
267055,7,1,1,16:38,OK,40519,1,0,16,g,NA,49,49,0,1,1,1,623
24375,6,1,2,16:27,OH,41845,1,0,18,e,3,20,20,0,3,3,1,645
162249,8,1,2,19:20,NV,32470,1,1,9,e,NA,57,57,0,1,1,3,627
24517,7,1,0,11:17,OH,34327,2,1,8,d,NA,54,51,1,4,2,2,646
267227,7,1,3,8:59,PA,41059,1,0,5,d,NA,45,45,0,1,2,3,686
162255,9,1,2,14:33,FL,34531,2,1,13,e,3,45,18,0,2,2,3,643
162253,7,1,4,14:35,ND,33766,1,0,15,d,3,18,18,0,2,1,1,659
267219,5,1,0,13:23,IN,35320,1,0,12,e,2,28,28,0,1,1,1,594
24523,8,1,4,16:26,CO,33775,1,1,7,e,NA,48,22,0,2,2,4,636
24521,6,1,4,8:19,NY,37399,1,0,4,e,2,30,30,0,3,13,1,654
162265,7,1,1,11:51,TN,38317,3,1,20,e,NA,55,19,1,1,15,1,629
24533,5,1,0,15:11,PA,32896,1,1,15,e,NA,27,27,0,2,4,1,590
162271,8,1,1,16:46,WA,42253,1,1,10,f,NA,43,43,0,2,0,3,694
162259,8,1,2,10:18,NY,31072,1,1,3,e,3,59,52,1,3,15,1,625
267207,8,1,2,10:33,NY,35425,1,1,4,g,1,75,75,0,3,9,1,682
162257,7,1,3,15:30,MS,41086,1,1,14,e,2,52,52,0,3,2,2,591
24541,8,1,3,17:26,WA,43633,1,0,4,e,NA,20,20,0,4,1,3,692
